name,title,content,release,time,number,index
综合管理,自治区卫生计生委关于印发卫生计生系统法治宣传教育第七个五年规划（2016-2020年）的通知  ?,桂卫法制发〔2016〕2号自治区卫生计生委关于印发卫生计生系统法治宣传教育第七个五年规划（2016-2020年...,广西壮族自治区卫生和计划生育委员会,2016年-11月-22日,桂卫法制发〔2016〕2号,
综合管理,关于同意柳州市撤销市疾控中心美沙酮维持治疗第一、第二和第三门诊部并设立康馨卫生所美沙酮维持治疗延伸点的通知,桂卫艾防发〔2017〕6号  关于同意柳州市撤销市疾控中心美沙酮维持治疗第一、第二和第三门诊部并设立康...,广西壮族自治区卫生和计划生育委员会,2017年-10月-31日,桂卫艾防发〔2017〕6号 ,
综合管理,自治区卫生计生委关于印发广西壮族自治区职业病诊断机构资质评审标准的通知,桂卫规〔2017〕3号自治区卫生计生委关于印发广西壮族自治区职业病诊断机构资质评审标准的通知各市、县（...,广西壮族自治区卫生和计划生育委员会,2017年-10月-18日,桂卫规〔2017〕3号,
综合管理,自治区卫生计生委关于印发广西壮族自治区职业健康检查机构资质评审标准的通知,桂卫规〔2017〕2号 自治区卫生计生委关于印发广西壮族自治区职业健康检查机构资质评审标准的通知各市、...,广西壮族自治区卫生和计划生育委员会,2017年-10月-18日,桂卫规〔2017〕2号,
综合管理,自治区卫生计生委关于印发全面加强卫生计生法治建设实施方案的通知,桂卫法制发〔2016〕3号自治区卫生计生委关于印发全面加强卫生计生法治建设实施方案的通知各市卫生计生委...,广西壮族自治区卫生和计划生育委员会,2016年-11月-04日,桂卫法制发〔2016〕3号,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区卫生计生委关于2016年广西全民健康生活方式行动健康支持性环境考评验收及复审情况的通报,        各市卫生计生委：根据《全民健康生活方式行动总体方案》（卫办疾控发〔2007〕189号）精...,广西壮族自治区卫生和计划生育委员会,2017年-04月-06日,,
综合管理,关于自治区卫生计生委行政审批事项审查专家库推荐名单的公示,              根据《自治区卫生计生委关于推荐自治区行政审批事项审查专家库名单的通知...,广西壮族自治区卫生和计划生育委员会,2017年-03月-29日,,
综合管理,自治区卫生计生委办公室关于做好中国卫生和计划生育年鉴2017卷广西栏目编纂工作的通知,自治区卫生计生委办公室关于做好中国卫生和计划生育年鉴2017卷广西栏目编纂工作的通知 pdf,广西壮族自治区卫生和计划生育委员会,2017年-03月-22日,,
综合管理,关于黄天霞等1576位同志取得2016年度广西卫生系列高级专业技术资格的通知,           桂卫职字〔2017〕3号关于黄天霞等1576位同志取得2016年度广西卫生系列高级专业技...,广西壮族自治区卫生和计划生育委员会,2017年-03月-08日,桂卫职字〔2017〕3号,
综合管理,自治区卫生计生委办公室转发国家卫生计生委办公厅关于印发人感染H7N9禽流感早诊早治专家共识的通知,           桂卫明电〔2017〕5号自治区卫生计生委办公室转发国家卫生计生委办公厅关于印发人...,广西壮族自治区卫生和计划生育委员会,2017年-03月-03日,桂卫明电〔2017〕5号,
综合管理,自治区卫生计生委关于转发国家卫生计生委办公厅关于加强人感染H7N9禽流感医疗救治工作的通知  ?,    桂卫明电〔2017〕3号自治区卫生计生委关于转发国家卫生计生委办公厅关于加强人感染H7N9禽流感医...,广西壮族自治区卫生和计划生育委员会,2017年-02月-23日,桂卫明电〔2017〕3号,
综合管理,关于征求广西壮族自治区卫生系列专业技术资格评审条件（征求意见稿）修改意见的函,各市职改办、卫生系列职改办，区直各有关厅局职改办（人事处、干部处），各医学院校，委直属各单位：为...,广西壮族自治区卫生和计划生育委员会,2017年-02月-22日,,
综合管理,关于印发自治区卫生计生委加快推进网上政府服务工作方案的通知,桂卫办发〔2017〕8号_关于印发自治区卫生计生委加快推进网上政府服务工作方案的通知 pdf,广西壮族自治区卫生和计划生育委员会,2017年-02月-21日,桂卫办发〔2017〕8号,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区卫生计生委 总工会 团区委 妇联关于公布2017年广西卫生应急技能竞赛比赛结果的通知,桂卫应急发〔2017〕4号自治区卫生计生委 总工会 团区委 妇联关于公布2017年广西卫生应急技能竞赛比赛...,广西壮族自治区卫生和计划生育委员会,2017年-10月-12日,桂卫应急发〔2017〕4号,
综合管理,自治区卫生计生委2017年广西地方卫生标准批准立项通告,经广西壮族自治区质量技术监督局批准，现将2017年立项的15项广西地方卫生标准通告如下。2017年广西地方...,广西壮族自治区卫生和计划生育委员会,2017年-08月-04日,,
综合管理,自治区卫生计生委关于确定金秀瑶族自治县瑶医医院为二级甲等民族医医院的通知,桂卫中医发〔2017〕4号自治区卫生计生委关于确定金秀瑶族自治县瑶医医院为二级甲等民族医医院的通知来宾...,广西壮族自治区卫生和计划生育委员会,2017年-07月-31日,桂卫中医发〔2017〕4号,
综合管理,关于加强出生人口信息管理工作的实施意见,桂卫发〔2017〕9号  关于加强出生人口信息管理工作的实施意见 各市、县（市、区）卫生计生委（局）、...,广西壮族自治区卫生和计划生育委员会,2017年-07月-03日,桂卫发〔2017〕9号,
综合管理,自治区卫生计生委办公室关于印发2016年度绩效考评公众评议意见建议整改方案的通知,桂卫办发〔2017〕32号自治区卫生计生委办公室关于印发2016年度绩效考评公众评议意见建议整改方案的通知...,广西壮族自治区卫生和计划生育委员会,2017年-05月-26日,桂卫办发〔2017〕32号,
综合管理,自治区卫生计生委办公室关于印发2017年政务公开工作要点的通知, 委机关各处（室、局），计生协会办公室： 现将《自治区卫生计生委2017年政务公开工作要点》印发给你...,广西壮族自治区卫生和计划生育委员会,2017年-05月-09日,,
综合管理,自治区卫生计生委办公室关于认真学习贯彻全区卫生与健康大会精神的通知,桂卫办发〔2017〕22号自治区卫生计生委办公室关于认真学习贯彻全区卫生与健康大会精神的通知各市卫生计...,广西壮族自治区卫生和计划生育委员会,2017年-05月-08日,桂卫办发〔2017〕22号,
综合管理,关于命名自治区卫生计生系统2015-2016年度广西青年文明号集体的决定,桂卫发〔2017〕4号关于命名自治区卫生计生系统2015-2016年度广西青年文明号集体的决定各市、县（市、区...,广西壮族自治区卫生和计划生育委员会,2017年-04月-26日,桂卫发〔2017〕4号,
综合管理,关于2016年度流动人口健康促进示范企业学校和健康家庭的公示, 根据《国家卫生计生委流动人口司关于做好流动人口健康促进示范企业、学校和健康家庭建设活动的通知》...,广西壮族自治区卫生和计划生育委员会,2017年-02月-10日,,
综合管理,关于对两年不参加年检的社团予以撤销登记的复函,桂卫函〔2017〕286号关于对两年不参加年检的社团予以撤销登记的复函自治区民政厅：《关于征求对两年不参...,广西壮族自治区卫生和计划生育委员会,2017年-04月-21日,桂卫函〔2017〕286号,
统计信息,标题,内容概述,发布机构,发文时间,文号,索引号
统计信息,2018年7月医疗服务信息发布指标表,2018年7月医疗服务信息发布指标表_ jpg,广西壮族自治区卫生和计划生育委员会,2018年-08月-24日,,
统计信息,2018年6月医疗服务信息发布指标表,2018年6月医疗服务信息发布指标表_ jpg,广西壮族自治区卫生和计划生育委员会,2018年-07月-24日,,
统计信息,2018年5月医疗服务信息发布指标表,2018年5月医疗服务信息发布指标表 jpg,广西壮族自治区卫生和计划生育委员会,2018年-06月-22日,,
统计信息,2018年4月医疗服务信息发布指标表,2018年4月医疗服务信息发布指标表_ jpg,广西壮族自治区卫生和计划生育委员会,2018年-05月-23日,,
统计信息,2018年3月医疗服务信息发布指标表,2018年3月医疗服务信息发布指标表 jpg,广西壮族自治区卫生和计划生育委员会,2018年-04月-27日,,
统计信息,2018年2月份医疗服务信息发布指标表,2018年2月医疗服务信息发布指标表 jpg,广西壮族自治区卫生和计划生育委员会,2018年-03月-23日,,
统计信息,2018年1月医疗服务信息发布指标表,2018年1月医疗服务信息发布指标表 jpg,广西壮族自治区卫生和计划生育委员会,2018年-03月-02日,,
统计信息,2017年11月医疗服务信息发布指标表,2017年11月医疗服务信息发布指标表_ jpg,广西壮族自治区卫生和计划生育委员会,2017年-12月-25日,,
统计信息,2017年10月医疗服务信息发布指标表,,广西壮族自治区卫生和计划生育委员会,2017年-11月-24日,,
统计信息,标题,内容概述,发布机构,发文时间,文号,索引号
统计信息,2017年9月医疗服务信息发布指标表,,广西壮族自治区卫生和计划生育委员会,2017年-10月-26日,,
统计信息,2017年8月医疗服务信息发布指标表,,广西壮族自治区卫生和计划生育委员会,2017年-09月-25日,,
统计信息,2017年7月医疗服务信息发布指标表,,广西壮族自治区卫生和计划生育委员会,2017年-08月-25日,,
统计信息,2017年6月医疗服务信息发布指标表,,广西壮族自治区卫生和计划生育委员会,2017年-07月-27日,,
